Price,Year,Home_size,Parcel_size,Beds,Age,Pool,X_coord,Y_coord,cbd_dist
74.617,2001,1517,6184,3,44,0,547003.9,1523027,4448.82
74.643,2000,1202,5418,3,4,0,542267.8,1488310,13232.54
74.661,2001,1024,10387,3,17,0,490542.6,1583812,20979.34
74.707,2004,1004,7651,3,39,0,526714.9,1520014,4186.68
74.765,2001,1392,6492,3,31,0,486507.8,1547352,15537.66
74.866,2000,1288,15242,3,37,1,538154.1,1554560,7220.15
74.873,2000,1055,9091,3,27,0,507802.6,1532127,8243.13
74.925,2000,1052,5863,3,0,0,489791.8,1581886,20684.59
75.044,2002,1345,7000,3,34,0,505776.0,1530438,8856.87
75.104,2003,1066,22558,2,49,0,581318.7,1541164,14490.7
75.125,2000,1220,9657,2,25,0,558808.1,1530146,7309.85
75.165,2000,1176,8250,4,20,0,579651.6,1545399,14333.47
75.226,2000,1432,7572,3,21,0,483524.0,1546074,16286.62
75.264,2003,1225,8194,3,31,0,511466.8,1523307,7505.89
75.265,2000,1025,11096,3,40,0,534252.2,1502632,8675.31
75.298,2002,1180,5002,3,5,0,505490.0,1546105,10043.18
75.316,2000,1437,11575,4,38,0,563675.8,1529935,8794.4
75.342,2002,1116,10429,2,27,0,489167.7,1576828,19692.18
75.414,2000,1140,7687,3,10,0,507464.0,1530710,8340.02
75.426,2000,1554,9486,2,19,0,515655.1,1485820,14982.91
75.486,2003,1107,8805,3,4,0,486439.2,1543312,15208.87
75.513,2001,1405,7144,3,28,0,510541.2,1523937,7717.51
75.557,2001,1120,14967,3,31,0,505440.9,1547292,10225.99
75.585,2000,1509,6193,3,15,0,519931.0,1508272,8306.39
75.638,2000,984,7498,3,40,0,562475.2,1522029,8863.19
75.71,2004,954,9959,3,27,0,499540.2,1538142,10966.73
75.712,2002,1416,9900,2,29,0,563039.2,1523856,8872.04
75.736,2001,1195,8248,3,26,0,513289.7,1547620,8273.17
75.78,2002,1066,7354,3,20,0,485340.9,1549482,16087.8
75.826,2002,1280,7238,3,36,0,566892.1,1512151,11345.72
75.859,2001,1216,6187,2,10,0,541979.7,1470170,18691.52
75.918,2000,1265,9604,3,35,0,509289.8,1548089,9348.51
76.0,2002,1438,9001,4,50,0,558246.5,1529430,7151.05
76.045,2001,1195,8234,3,40,0,524723.3,1525399,3536.95
76.229,2000,1131,6551,4,30,0,511225.8,1535465,7316.12
76.32,2000,1140,5432,3,10,0,529693.7,1513696,5528.81
76.406,2000,1400,10432,3,39,1,505306.9,1542330,9626.43
76.418,2000,1074,3800,3,9,0,562014.8,1541334,8849.06
76.478,2002,1675,10411,4,1,0,503031.8,1539431,10017.9
76.501,2002,1060,4495,3,8,0,499958.1,1570782,16098.12
76.577,2001,897,8249,2,26,0,565154.7,1512065,10907.3
76.58,2001,1426,8060,3,26,0,516215.3,1529180,5703.79
76.605,2000,993,14904,2,26,0,511456.4,1545256,8328.24
76.61,2002,1647,8604,4,38,0,509390.7,1543513,8626.82
76.625,2001,1660,16608,3,26,0,517391.3,1559872,10191.91
76.645,2004,1080,8023,3,43,0,500358.9,1572749,16474.9
76.69,2002,1105,8884,3,43,0,501407.8,1573499,16451.9
76.786,2002,875,6445,2,42,0,534022.3,1541565,3199.05
76.93,2001,936,6000,2,16,0,598109.1,1544290,19693.57
76.936,2002,1116,6520,3,38,0,596014.7,1545757,19168.5
76.999,2002,1353,8045,3,43,0,521009.8,1536132,4483.49
77.131,2000,1184,8043,3,30,0,509125.3,1550133,9747.39
77.132,2002,1264,12739,3,46,0,491667.8,1584564,20938.21
77.169,2001,956,6202,2,20,0,521660.7,1508181,8054.38
77.229,2002,1319,16026,3,40,0,557245.7,1538239,7166.4
77.242,2003,1150,13458,3,9,0,461673.7,1529659,22296.74
77.274,2002,1465,9084,3,39,0,506138.4,1537196,8939.41
77.286,2003,1181,3998,3,12,0,510653.5,1526723,7488.02
77.328,2001,1417,11479,3,35,0,582145.3,1542728,14843.69
77.399,2000,1210,9760,3,28,0,507447.0,1559034,11920.57
77.408,2005,1148,7539,3,17,0,511608.1,1541134,7709.58
77.426,2002,1234,9777,3,39,0,506903.4,1538066,8771.89
77.444,2003,1332,30421,3,48,0,558907.9,1535262,7443.43
77.451,2003,946,7409,2,44,0,556195.9,1526585,6651.8
77.462,2001,1176,10982,3,37,0,558480.4,1530752,7205.03
77.58,2001,1072,10147,2,42,0,512177.8,1552057,9404.84
77.608,2001,1036,2896,2,10,0,539281.4,1469472,18825.97
77.615,2000,1345,10546,3,40,0,500972.9,1573114,16442.66
77.626,2002,1478,5349,3,13,0,500684.1,1568480,15428.12
77.639,2004,841,9791,2,39,0,526861.5,1553801,7332.04
77.677,2001,1208,4117,3,10,0,510258.4,1526615,7612.36
77.723,2002,1094,8258,3,32,0,507606.5,1548400,9827.94
77.73,2004,1348,11534,3,34,0,565805.6,1543214,10132.69
77.733,2000,1313,6825,3,20,0,565288.4,1516556,10282.21
77.806,2001,1242,8888,3,8,0,504750.1,1548655,10611.62
77.832,2004,1203,6243,3,19,0,491576.8,1573561,18470.07
77.833,2003,902,3481,2,12,0,511875.1,1525082,7232.33
77.904,2001,768,6001,2,41,0,567922.8,1545856,11038.82
77.916,2002,1130,7909,3,32,0,501336.9,1555807,12683.48
77.941,2000,1713,7511,3,30,0,508221.2,1547969,9603.13
77.946,2000,1521,9483,3,41,0,555158.3,1537253,6470.08
77.949,2001,1747,9017,3,41,0,508418.7,1541360,8635.36
77.954,2005,1215,8976,3,45,0,512972.3,1542217,7473.97
77.99,2004,1212,1962,3,12,0,462970.6,1531751,21898.17
77.994,2000,1162,7691,3,36,0,507733.5,1536536,8422.76
77.995,2001,1101,7806,3,41,0,512223.6,1537499,7160.78
78.021,2001,1524,6496,3,42,0,506178.8,1531819,8734.63
78.046,2002,1037,1307,2,6,0,487063.7,1537929,14706.67
78.066,2001,1386,5454,3,16,0,567181.8,1516617,10798.05
78.088,2004,999,10790,3,25,0,514553.4,1540047,6754.39
78.125,2001,1038,7813,2,35,0,511563.8,1539386,7527.36
78.16,2000,1569,10997,3,37,0,510424.8,1535825,7576.32
78.223,2001,828,9470,3,40,0,582115.8,1536680,14505.93
78.228,2003,1379,6856,4,48,0,534430.4,1520940,3097.56
78.235,2000,899,3922,2,5,0,563405.8,1517087,9695.44
78.24,2002,1199,8607,3,39,0,529618.9,1501378,9193.89
78.249,2005,1042,6937,3,35,0,491674.8,1570056,17716.05
78.276,2004,940,4397,2,18,0,500132.0,1570042,15894.08
78.29,2004,975,9016,3,34,0,505663.5,1538007,9134.75
78.319,2005,1261,10501,3,34,0,498542.6,1546401,12002.31
78.344,2000,1178,4483,3,4,0,502300.3,1580047,17908.83
78.406,2002,1228,8365,3,45,0,548361.9,1499171,10565.01
78.536,2000,1158,6116,3,13,0,502932.9,1546290,10764.64
78.544,2001,2430,11317,4,31,1,505593.5,1541439,9450.91
78.563,2004,1256,7652,2,39,0,526938.4,1520442,4041.35
78.59,2001,1300,8606,3,19,0,487508.8,1548853,15402.77
78.648,2001,1026,6759,3,37,0,543982.3,1517363,5027.83
78.677,2001,1260,30976,2,34,0,569516.6,1540381,10938.98
78.736,2000,1369,8204,2,22,0,562246.4,1531630,8354.02
78.79,2002,1194,6755,3,37,0,514208.3,1561277,11138.4
78.822,2004,1036,20715,3,11,0,461357.8,1529741,22392.47
78.859,2000,1092,5312,2,11,0,524271.6,1476606,16912.6
78.877,2001,888,8010,3,39,0,500204.1,1572646,16480.8
78.978,2002,727,11627,2,50,0,557783.8,1529954,7001.02
79.18,2002,918,6000,3,22,0,519908.0,1560030,9919.01
79.237,2000,1196,10848,3,28,0,521766.6,1560116,9697.21
79.284,2000,1051,7149,3,41,0,486434.8,1545601,15395.69
79.298,2001,1256,8342,3,38,0,513327.9,1541362,7261.54
79.346,2002,1404,10405,3,31,1,505208.8,1554777,11558.31
79.367,2002,952,2275,3,9,0,538168.1,1464192,20411.25
79.396,2002,1404,9806,3,31,0,504743.7,1554735,11659.62
79.43,2000,1068,10447,3,48,0,558184.4,1529298,7135.15
79.474,2000,1474,8320,3,30,0,508070.3,1547292,9532.1
79.504,2001,1117,12688,2,33,0,598445.1,1539155,19536.23
79.526,2001,1200,7440,3,27,0,535504.6,1553453,6814.67
79.533,2000,1226,5744,3,14,0,566218.1,1533050,9580.86
79.572,2001,1300,10266,3,20,0,485070.6,1546623,15884.2
79.619,2000,1453,7879,3,31,0,512221.9,1546581,8350.91
79.644,2000,998,7872,3,23,0,512883.6,1549946,8816.13
79.656,2001,1170,8991,3,10,0,535606.7,1489345,12724.18
79.663,2004,864,6490,3,46,0,469603.7,1537232,19963.89
79.709,2003,1440,7906,3,23,0,525812.5,1531554,2753.06
79.739,2000,1140,5200,3,11,0,501037.3,1568829,15434.81
79.754,2004,1395,7723,3,45,1,510351.7,1539445,7881.99
79.798,2003,1254,3657,4,6,0,518080.8,1535370,5268.77
79.835,2000,1040,6506,3,28,0,596038.9,1546328,19216.91
79.84,2004,1254,8914,3,33,0,513886.9,1540260,6967.06
79.851,2001,1507,4958,3,13,0,487773.9,1584000,21574.35
79.857,2000,1107,10506,3,35,0,529335.3,1508732,7017.95
79.888,2003,1378,21975,3,28,0,670129.7,1487161,43342.66
79.962,2002,1230,5869,3,16,0,597920.1,1547190,19836.93
79.991,2001,1200,10050,3,21,0,483554.6,1544297,16134.64
79.996,2001,1298,8245,4,26,0,513631.1,1549302,8515.42
80.068,2003,1025,5983,3,22,0,507414.6,1561602,12497.92
80.081,2004,1180,10603,2,47,0,525172.8,1506119,8160.63
80.109,2003,1328,20100,3,44,0,535055.8,1501342,9066.59
80.113,2003,1409,7709,3,19,0,518929.1,1559386,9888.72
80.14,2000,1617,6698,4,28,0,514906.7,1520328,6902.36
80.172,2002,1274,7689,3,23,0,526615.4,1520806,4013.4
80.177,2000,1100,6976,2,10,0,528913.6,1552044,6632.42
80.204,2003,900,7020,2,44,0,596403.7,1545500,19265.82
80.236,2000,1248,7558,3,20,0,545009.7,1489378,13084.3
80.241,2000,1356,6753,3,44,0,562811.0,1554556,11124.05
80.267,2003,1139,8381,3,44,0,510373.0,1548422,9133.66
80.302,2002,1216,4499,3,17,0,591592.5,1530453,17294.5
80.375,2000,1162,9526,2,16,0,536672.7,1471707,18104.61
80.441,2002,1031,1370,3,28,0,558117.1,1524436,7378.21
80.447,2004,912,2987,3,14,0,530376.9,1526773,1892.74
80.49,2004,1043,6520,3,45,0,595783.5,1545987,19116.51
80.555,2001,1248,13746,3,26,1,568078.9,1513871,11408.05
80.567,2003,1296,10350,3,44,0,509763.1,1539581,8065.15
80.59,2001,1140,8291,3,31,0,512277.5,1557645,10614.86
80.725,2001,1248,7558,3,21,0,545009.7,1489378,13084.3
80.742,2000,2011,7524,3,26,0,514592.0,1541031,6871.59
80.825,2001,988,9569,2,20,0,576133.8,1544812,13258.85
80.843,2000,1418,8250,3,18,0,513370.7,1552389,9212.23
80.855,2000,1128,5668,3,14,0,499793.4,1569788,15905.56
80.872,2000,1342,8353,3,45,0,530562.9,1550574,6075.56
80.947,2005,1480,7526,2,26,0,514452.3,1540702,6864.86
80.959,2005,1211,8620,3,40,0,509678.3,1535457,7779.79
80.994,2002,1400,8403,3,42,0,513222.2,1499563,11648.81
81.006,2004,1448,7862,4,24,0,492636.3,1570063,17501.31
81.064,2000,1172,2454,2,12,0,523731.0,1476469,16985.53
81.076,2001,1422,9099,4,42,0,489700.6,1612186,28277.12
81.09,2002,1008,10513,2,10,0,481647.3,1541329,16503.67
81.123,2002,1222,11002,3,41,0,545458.1,1488769,13297.09
81.166,2003,1901,11829,4,77,0,532084.2,1519668,3582.22
81.201,2002,1894,5251,3,3,0,596714.0,1550683,19775.76
81.22,2004,958,4984,2,15,0,503288.4,1547161,10792.71
81.244,2000,1182,9106,3,15,0,506631.9,1559995,12303.76
81.324,2005,1080,13397,3,21,0,489999.1,1571804,18452.05
81.341,2000,1131,6613,3,21,0,522756.2,1479669,16096.52
81.346,2002,1141,4250,3,14,0,578438.9,1524648,13430.11
81.398,2002,1125,15007,4,25,0,491675.3,1584953,21029.19
81.416,2000,4503,16576,4,-1,0,493074.7,1491562,17522.26
81.439,2001,1230,8911,3,40,1,507883.5,1537472,8439.0
81.464,2001,1393,8252,3,31,0,508342.3,1547737,9534.76
81.573,2002,975,6627,2,40,0,485798.2,1543563,15416.98
81.61,2000,1792,1408,4,26,0,557985.7,1524556,7329.71
81.63,2004,1176,6812,3,19,0,514998.8,1520818,6807.76
81.749,2001,1033,2080,3,4,0,537113.2,1465050,20136.5
81.768,2003,1741,13985,3,51,0,575224.3,1524712,12458.91
81.772,2002,1698,8632,4,43,0,523191.2,1520745,4747.59
81.799,2001,907,9000,2,41,0,560533.3,1529697,7841.38
81.836,2001,1000,9748,3,15,0,482889.5,1544188,16322.85
81.846,2000,1050,9000,3,15,0,525057.0,1554867,7831.51
81.867,2002,1250,21746,3,30,0,580324.8,1542006,14248.05
81.894,2001,1597,7310,3,37,0,530960.0,1504662,8140.89
81.914,2002,1000,12613,2,32,0,538850.1,1502239,8877.88
81.938,2001,1150,6001,3,31,0,567567.8,1545338,10876.14
81.961,2005,1050,6976,3,35,0,491946.9,1570057,17654.84
81.98,2001,1008,8796,2,19,0,485121.4,1548939,16091.35
82.004,2004,1350,8711,3,39,0,523424.6,1526523,3746.14
82.008,2000,1064,4445,3,0,0,503342.5,1578948,17454.49
82.103,2002,992,3737,2,10,0,561910.4,1540879,8771.22
82.108,2000,1052,5811,3,2,0,489654.1,1582461,20843.68
82.134,2002,1165,3800,3,12,0,510404.7,1526290,7587.01
82.247,2000,1120,8158,3,19,0,565160.5,1521155,9723.64
82.261,2000,1108,16395,3,33,0,520684.9,1564564,11071.22
82.311,2000,1092,3287,2,11,0,524647.3,1477105,16741.74
82.32,2004,1240,8450,3,34,0,511366.8,1538014,7455.14
82.345,2000,1130,3962,4,6,0,563825.9,1517319,9780.01
82.347,2004,1572,8086,3,42,0,508420.7,1547811,9522.03
82.36,2000,1092,7000,3,15,0,598199.4,1543783,19689.57
82.383,2001,1180,7969,3,18,0,520490.7,1508944,8041.86
82.409,2000,1532,2910,3,11,0,537072.8,1473577,17539.64
82.41,2004,1200,6866,3,44,0,512270.4,1540710,7473.61
82.435,2001,1497,9600,4,36,0,512991.4,1536061,6825.74
82.471,2001,2198,7054,5,19,0,529032.9,1556628,7977.38
82.52,2001,1135,3600,3,15,0,500382.1,1569218,15656.46
82.522,2003,1075,8096,2,24,0,571968.2,1536831,11445.66
82.532,2001,1050,5996,3,26,0,536453.1,1505774,7731.78
82.539,2002,1822,13953,3,24,0,507599.5,1535169,8391.66
82.569,2004,1041,8029,3,33,0,487674.7,1544223,14916.1
82.58,2002,1225,11862,3,20,0,484599.9,1544843,15899.23
82.59,2004,1075,9016,3,40,0,510408.2,1537337,7682.17
82.614,2003,1258,7147,3,23,0,510467.8,1523776,7752.89
82.682,2004,1152,5502,3,17,0,502777.8,1547069,10909.02
82.687,2000,1152,5524,3,11,0,500376.1,1569791,15787.63
82.724,2001,1224,14125,3,0,0,529604.1,1516586,4700.16
82.734,2002,952,2275,2,9,0,538677.1,1463902,20507.7
82.746,2005,1008,7642,3,39,0,508139.2,1548231,9667.3
82.748,2000,1170,6500,3,6,0,485297.6,1593152,24193.85
82.752,2000,1130,6555,3,36,0,555575.8,1509434,9137.91
82.773,2001,2050,11375,3,11,0,468085.1,1540521,20540.56
82.82,2001,908,11840,2,39,0,559005.8,1529925,7372.98
82.821,2001,816,10052,3,31,0,545817.5,1519746,4812.2
82.847,2000,1697,11035,2,29,0,517485.4,1556942,9484.89
82.852,2000,1140,4202,3,8,0,563629.0,1523218,9095.58
82.856,2000,1374,8064,3,36,0,561852.1,1523389,8561.5
82.906,2000,1462,11684,4,14,0,504217.3,1552147,11321.48
82.918,2001,1125,8740,3,21,0,579259.3,1546893,14365.62
82.941,2003,1287,6524,3,43,1,512298.9,1541711,7590.19
82.993,2004,1136,13483,3,39,0,530728.0,1522764,2830.95
83.014,2001,1084,7018,2,17,0,491418.7,1583722,20787.41
83.035,2003,1317,6599,2,33,0,513099.3,1535516,6758.66
83.069,2002,1128,12000,2,32,0,561145.5,1529371,8033.53
83.103,2000,1066,7561,3,18,0,486753.5,1549005,15633.76
83.112,2002,948,14908,3,42,0,570035.3,1530264,10727.99
83.17,2002,1524,6994,3,37,1,515952.5,1503616,10159.8
83.222,2003,1905,18803,4,44,1,559588.5,1553877,10249.56
83.249,2000,1092,11907,3,16,0,597666.9,1544167,19554.01
83.253,2000,1356,10210,4,29,0,567558.9,1512194,11514.63
83.303,2000,987,3488,3,6,0,584583.7,1537870,15297.63
83.306,2001,1252,11168,3,37,1,548471.6,1518846,5585.26
83.313,2002,1063,8024,3,23,0,512802.7,1543811,7750.95
83.349,2000,1500,10002,3,45,0,554702.4,1527895,6131.24
83.352,2000,1569,14950,3,41,0,531758.5,1549826,5783.1
83.355,2001,1132,6418,3,0,0,512319.5,1497396,12349.73
83.402,2000,1127,5775,3,12,0,502781.4,1546801,10872.86
83.448,2000,1148,4490,3,1,0,597480.3,1539837,19272.23
83.453,2001,1225,6500,3,36,0,531085.9,1502933,8657.26
83.55,2000,1258,8396,2,45,0,554980.8,1526550,6292.39
83.552,2002,1128,10326,2,16,0,503503.0,1527438,9612.07
83.553,2003,1406,6233,6,36,0,515741.8,1529089,5850.14
83.6,2000,1140,8401,3,13,0,504121.7,1552145,11345.08
83.601,2003,1159,9202,2,33,0,511414.3,1535364,7254.07
83.649,2002,1324,7661,3,15,0,504285.5,1531030,9308.98
83.697,2002,1060,6055,3,19,0,503905.7,1528014,9471.21
83.736,2005,1152,7500,3,34,0,565507.4,1541880,9905.96
83.792,2002,1256,10124,3,32,1,522950.7,1506435,8341.88
83.839,2002,1088,7764,3,37,0,521626.3,1529466,4055.63
83.851,2000,1236,9560,3,7,0,485452.5,1550649,16183.51
83.852,2000,1194,5001,3,0,0,566704.1,1505497,12455.13
83.899,2000,1340,9373,3,30,0,547032.1,1523989,4301.18
83.931,2003,1026,2002,2,8,0,538299.8,1462824,20829.48
83.946,2001,1200,7366,3,16,0,597906.1,1544428,19641.68
83.984,2002,1166,8614,4,24,0,516524.5,1541328,6391.22
84.109,2004,576,3872,2,60,0,543010.1,1524016,3295.58
84.126,2002,1312,5835,2,23,0,512891.5,1484198,15777.19
84.152,2000,1213,6900,3,0,0,562254.1,1514389,9783.18
84.168,2003,1030,7698,3,7,0,490300.4,1582970,20831.42
84.188,2001,1440,11193,3,42,1,508217.8,1538101,8386.56
84.195,2000,1139,8319,3,30,0,508071.1,1547458,9558.2
84.209,2000,1119,11091,3,22,0,507305.3,1551668,10471.63
84.21,2003,1158,9314,2,29,0,566099.2,1514304,10813.01
84.271,2002,978,6764,3,27,0,515427.0,1521638,6578.91
84.275,2002,1146,3400,3,6,0,535995.7,1555370,7404.23
84.286,2001,1174,3347,2,12,0,524317.8,1477110,16759.14
84.304,2003,975,10078,2,6,0,563637.5,1525873,8918.84
84.353,2000,1238,10542,3,43,0,545250.1,1527956,3314.22
84.395,2000,1211,10262,3,36,0,562484.5,1531009,8424.33
84.398,2003,976,10373,2,33,0,595979.3,1543477,19008.04
84.435,2001,1011,4889,2,14,0,597856.3,1547325,19828.31
84.469,2002,1403,7512,3,30,0,508077.2,1548687,9755.7
84.474,2001,1187,7000,3,18,0,507839.5,1531210,8225.92
84.492,2003,972,8512,3,25,0,567339.8,1514849,11072.14
84.549,2000,1620,30001,3,29,0,501734.8,1581832,18455.79
84.562,2002,1320,7725,3,45,0,508290.0,1537405,8313.8
84.569,2000,1130,4271,3,5,0,541880.1,1487429,13477.61
84.578,2001,1107,8218,3,21,1,510258.5,1539757,7940.01
84.596,2000,1095,6558,3,15,0,511672.7,1542016,7802.48
84.604,2002,1020,4944,3,24,0,513288.9,1550106,8754.95
84.672,2001,1179,7831,3,28,0,507293.2,1548448,9918.65
84.683,2003,942,9198,2,6,0,481455.8,1584436,22995.3
84.717,2000,1700,7770,3,35,0,549257.8,1522458,5122.36
84.72,2001,958,10128,2,16,0,497080.8,1536468,11619.78
84.778,2003,919,9947,2,46,0,548158.8,1518476,5591.69
84.826,2003,1806,9885,2,33,0,512502.1,1552391,9402.41
84.855,2002,1115,4991,4,8,0,535141.3,1556513,7744.53
84.922,2003,944,9098,2,30,0,554186.3,1527868,5977.4
84.934,2001,1463,7205,2,12,0,539911.9,1467844,19334.95
84.965,2001,1097,6152,3,3,0,512676.4,1551125,9101.1
84.969,2002,1038,5374,2,17,0,566906.6,1533763,9805.37
84.976,2000,1126,6200,3,17,0,519985.7,1509042,8101.62
84.991,2000,1927,34880,4,20,0,490930.0,1579418,19893.2
85.001,2002,912,6747,3,24,0,548031.9,1498980,10581.26
85.033,2004,1192,6604,3,43,0,513492.4,1500441,11381.91
85.067,2002,1124,4747,2,17,0,591431.8,1530484,17245.43
85.082,2002,1380,6498,3,25,0,564797.4,1515114,10346.88
85.114,2003,1260,7943,3,38,0,508233.3,1547028,9449.85
85.122,2000,1050,3708,3,0,0,585019.3,1537784,15425.66
85.169,2001,1309,8920,3,15,0,503978.4,1552031,11361.69
85.224,2000,1275,7955,3,28,0,533365.0,1501095,9152.55
85.238,2000,1036,8404,2,25,0,544073.1,1519682,4474.39
85.256,2000,1239,9349,3,10,0,508025.7,1539072,8522.85
85.267,2001,1080,8694,2,26,0,548389.4,1521907,4989.45
85.335,2003,1495,7113,3,36,0,517499.3,1522583,5885.23
85.337,2000,1224,9913,3,26,0,486573.9,1546195,15408.88
85.358,2000,930,8699,3,15,0,572812.6,1543622,12184.22
85.388,2000,1000,10978,3,38,1,563477.1,1524941,8926.07
85.444,2005,1080,8624,3,21,0,489657.0,1572538,18679.79
85.445,2001,1056,8260,2,31,0,567013.1,1545501,10741.6
85.467,2001,1382,11057,3,33,0,581090.9,1543022,14553.54
85.48,2002,1196,10125,3,44,1,554701.8,1531044,6052.95
85.484,2002,1353,20671,4,28,0,508962.2,1537811,8144.84
85.561,2001,1279,15179,3,48,0,501294.3,1574629,16749.73
85.565,2001,1118,9034,3,23,0,513669.8,1555203,9774.51
85.597,2001,1127,6863,3,19,0,519419.5,1563909,11045.91
85.744,2001,1226,17730,3,19,0,487526.4,1544398,14974.02
85.757,2000,1132,4500,2,14,0,591951.1,1530670,17403.16
85.865,2004,891,6232,2,21,0,520416.1,1560043,9853.31
85.909,2005,984,2223,3,14,0,462826.6,1531755,21943.26
85.94,2003,1400,9690,2,43,0,514283.0,1563202,11615.12
85.942,2002,1234,10944,3,43,0,526488.2,1555673,7908.19
85.981,2002,1347,8225,3,43,0,503615.0,1540628,9946.43
86.035,2000,1470,5303,3,7,0,499701.6,1567205,15350.77
86.036,2003,1100,6178,3,19,0,519676.2,1508692,8242.88
86.038,2002,1060,7017,3,13,0,595195.2,1546271,18963.32
86.09,2002,1372,2187,4,27,0,524056.7,1480313,15818.71
86.194,2004,945,7108,3,35,0,513060.8,1538899,7047.89
86.222,2001,1312,6475,3,11,0,526868.6,1541517,3996.64
86.238,2000,1826,11492,4,23,1,524362.4,1481628,15407.48
86.247,2002,1151,10958,3,18,0,525651.7,1556244,8156.99
86.254,2003,1160,7865,2,23,0,504762.1,1547419,10426.07
86.259,2000,1052,5390,3,0,0,502879.2,1579042,17554.73
86.265,2004,975,4511,2,16,0,488291.2,1583774,21418.33
86.273,2003,1420,10609,3,40,0,506551.0,1537433,8832.31
86.278,2000,1195,5299,3,3,0,597136.9,1544607,19423.95
86.3,2001,1214,9000,3,28,0,500317.5,1538064,10729.82
86.362,2000,1107,8345,3,38,0,512174.5,1538219,7237.93
86.376,2004,1234,10977,3,36,0,517698.9,1519029,6386.55
86.384,2002,1026,2002,2,7,0,538585.0,1462718,20866.24
86.449,2001,1312,5479,3,7,0,490708.8,1531958,13448.06
86.467,2004,1025,7641,3,33,0,501818.6,1580605,18129.91
86.515,2005,1423,4389,2,21,0,518513.0,1559366,9946.08
86.524,2001,1116,82369,3,31,0,497545.4,1576658,17939.31
86.534,2001,1025,7498,2,18,0,539934.6,1475149,17118.08
86.586,2000,1238,5670,3,9,1,577343.6,1532911,12963.58
86.607,2000,1383,5598,2,11,0,500537.2,1568071,15366.81
86.616,2003,875,7971,3,33,0,594935.3,1546412,18897.1
86.662,2003,1553,11147,3,44,0,508454.7,1540520,8535.72
86.683,2002,970,7391,2,33,0,518048.6,1503763,9774.06
86.737,2002,1420,5688,3,12,0,576352.3,1535417,12718.01
86.76,2000,1920,43750,2,15,0,621279.8,1541510,26529.41
86.786,2002,912,7498,3,42,0,562100.3,1522028,8754.8
86.803,2002,1252,6248,2,41,0,601017.4,1546206,20683.93
86.82,2001,1040,8198,3,31,1,529803.4,1514216,5367.37
86.825,2000,1448,12574,3,37,0,559197.3,1530880,7422.95
86.845,2000,1110,5612,3,1,0,526861.3,1511267,6512.57
86.864,2000,1375,8244,4,23,0,514199.2,1551619,8867.8
86.877,2000,1017,4707,3,3,0,573008.9,1534932,11689.58
86.882,2004,1323,14293,3,46,0,509707.4,1539048,8030.81
86.883,2002,1116,7709,3,41,0,562329.1,1521234,8899.76
86.902,2001,1187,8490,3,17,0,536343.4,1474152,17357.15
86.909,2001,1269,10499,2,30,1,540862.8,1516466,4821.51
86.925,2001,1256,11333,3,46,0,512631.8,1556996,10394.35
86.933,2002,1738,7509,3,38,0,513004.1,1534859,6750.23
87.015,2001,910,7050,2,21,0,534121.8,1543656,3832.62
87.206,2001,1520,8001,3,28,0,566393.2,1522799,9942.13
87.227,2002,1066,11759,3,19,0,487410.8,1547265,15266.97
87.262,2000,1032,8131,3,16,0,575074.3,1544233,12897.06
87.275,2004,1363,7501,3,32,0,533003.6,1500968,9197.38
87.29,2001,1422,18657,3,40,0,567637.8,1523592,10252.78
87.303,2004,948,7295,3,19,0,490592.6,1582194,20594.43
87.341,2002,1086,5480,3,10,0,490378.1,1532098,13549.72
